Order_ID,User_ID,Dish_ID,Dish_Name,Ingredients_List,Dish_Rating,Order_Date,Quantity,Order_Price,Delivery_Location,User_Age,User_Gender,User_Preferences,Month,Season,Vendor_ID
168,135,1469,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",2.8,2024-01-24,1,176,Davanagere,39,Male,Vegetarian,Jan,Winter,V10
67,123,1379,Dal Tadka,"Yellow Lentils, Tomatoes",2.8,2024-02-18,1,197,Meerut,24,Female,Vegetarian,Feb,Monsoon,V3
147,130,1228,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",1.1,2024-03-08,1,157,Phusro,31,Male,Vegetarian,Mar,Winter,V3
119,123,1074,Haldi Ki Sabzi,"Turmeric Root, Yogurt",1.3,2024-08-29,2,83,Tadepalligudem,47,Female,Vegetarian,Aug,Winter,V3
166,138,1491,Dal Tadka,"Yellow Lentils, Tomatoes",4.2,2024-02-03,5,145,Panipat,44,Female,Vegetarian,Feb,Monsoon,V6
20,138,1311,Roti,"Wheat Flour, Water, Ghee",4.6,2024-01-14,3,52,Imphal,48,Female,Vegetarian,Jan,Winter,V7
18,145,1311,Palak Paneer,"Spinach, Paneer, Tomatoes",2.9,2024-07-09,4,194,Asansol,44,Male,Vegetarian,Jul,Summer,V2
6,141,1250,Haldi Ki Sabzi,"Turmeric Root, Yogurt",3.5,2024-05-02,3,113,Kulti,21,Female,Vegetarian,May,Winter,V7
147,130,1228,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",1.1,2024-03-08,1,157,Phusro,31,Male,Vegetarian,Mar,Winter,V3
132,146,1078,Chawal,"Rice, Water",2.9,2024-05-04,2,187,Proddatur,37,Female,Vegetarian,May,Summer,V2
142,119,1047,Chawal,"Rice, Water",2.9,2024-04-13,4,79,Sangli-Miraj & Kupwad,44,Female,Vegetarian,Apr,Monsoon,V4
141,142,1130,Haldi Ki Sabzi,"Turmeric Root, Yogurt",2.2,2024-05-03,4,115,Rajpur Sonarpur,22,Female,Vegetarian,May,Winter,V1
169,130,1321,Masoor Dal,"Red Lentils, Tomatoes",2.1,2024-05-12,3,127,Muzaffarpur,40,Female,Vegetarian,May,Summer,V6
51,125,1461,Dosa,"Rice, Urad Dal, Potatoes",1.2,2024-05-21,2,90,Bathinda,42,Male,Vegetarian,May,Summer,V7
173,122,1425,Pulao,"Basmati Rice, Mixed Vegetables",1.1,2024-01-24,4,186,Muzaffarnagar,45,Female,Vegetarian,Jan,Winter,V3
126,124,1350,Biryani,"Basmati Rice, Chicken or Vegetables",4.7,2024-08-12,3,119,Raichur,37,Male,Non-Vegetarian,Aug,Winter,V9
130,134,1158,Dal Tadka,"Yellow Lentils, Tomatoes",2.9,2024-08-06,3,88,Bijapur,24,Male,Vegetarian,Aug,Winter,V2
78,132,1063,Fish Fry,Fish,3.8,2024-03-13,2,120,Kolhapur,36,Female,Non-Vegetarian,Mar,Summer,V1
28,136,1499,Roti,"Wheat Flour, Water, Ghee",4.1,2024-02-22,2,133,Bhatpara,22,Female,Vegetarian,Feb,Winter,V4
129,142,1310,Mutton Keema,Minced Mutton,1.2,2024-02-21,2,140,Chapra,37,Female,Non-Vegetarian,Feb,Summer,V7
195,130,1493,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",1.3,2024-04-19,3,69,Nadiad,23,Male,Vegetarian,Apr,Summer,V4
198,129,1486,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",1.3,2024-05-03,2,74,Belgaum,47,Female,Vegetarian,May,Summer,V7
165,118,1350,Pulao,"Basmati Rice, Mixed Vegetables",2.7,2024-07-06,2,118,Hapur,21,Female,Vegetarian,Jul,Winter,V7
148,117,1176,Masoor Dal,"Red Lentils, Tomatoes",3.7,2024-02-08,1,103,Chandigarh,28,Male,Vegetarian,Feb,Monsoon,V1
24,101,1485,Gajar Halwa,"Carrots, Milk, Sugar, Ghee, Cardamom",4.9,2024-04-14,4,199,Indore,30,Male,Vegetarian,Apr,Monsoon,V4
157,106,1178,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",3.0,2024-03-16,4,128,Gorakhpur,48,Male,Vegetarian,Mar,Summer,V9
116,116,1077,Idli,"Rice, Urad Dal, Fenugreek Seeds",1.8,2024-09-04,2,190,Sasaram,21,Male,Vegetarian,Sep,Winter,V1
155,146,1252,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",4.3,2024-04-07,3,89,Farrukhabad,44,Female,Vegetarian,Apr,Winter,V8
153,127,1424,Korma,"Meat or Vegetables, Yogurt",2.7,2024-04-06,1,90,Bijapur,29,Female,Non-Vegetarian,Apr,Winter,V2
140,105,1137,Mutton Keema,Minced Mutton,3.4,2024-04-07,2,156,Maheshtala,25,Female,Non-Vegetarian,Apr,Monsoon,V4
182,119,1088,Haldi Ki Sabzi,"Turmeric Root, Yogurt",2.8,2024-06-11,3,93,Udaipur,40,Female,Vegetarian,Jun,Winter,V9
57,130,1196,Egg Curry,"Eggs, Tomatoes",2.3,2024-02-24,4,73,Junagadh,48,Male,Non-Vegetarian,Feb,Summer,V10
109,137,1287,Kadhi,"Gram Flour, Yogurt",1.3,2024-03-20,4,155,Ambattur,28,Female,Vegetarian,Mar,Summer,V9
60,124,1264,Pulao,"Basmati Rice, Mixed Vegetables",2.5,2024-01-30,3,139,Tinsukia,31,Female,Vegetarian,Jan,Monsoon,V3
92,133,1356,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",2.8,2024-07-29,4,193,Mau,30,Female,Vegetarian,Jul,Monsoon,V5
150,135,1377,Dosa,"Rice, Urad Dal, Potatoes",1.3,2024-01-28,3,185,Gaya,46,Female,Vegetarian,Jan,Winter,V1
143,125,1144,Aloo Gobi,"Potatoes, Cauliflower",4.1,2024-02-02,5,123,Ahmednagar,41,Male,Vegetarian,Feb,Monsoon,V2
156,148,1190,Idli,"Rice, Urad Dal, Fenugreek Seeds",2.8,2024-07-08,5,195,Mehsana,48,Male,Vegetarian,Jul,Monsoon,V1
68,125,1413,Idli,"Rice, Urad Dal, Fenugreek Seeds",2.6,2024-07-13,1,81,Chandrapur,40,Male,Vegetarian,Jul,Monsoon,V3
197,133,1021,Chawal,"Rice, Water",4.2,2024-06-22,5,69,Kavali,44,Male,Vegetarian,Jun,Summer,V2
106,127,1335,Idli,"Rice, Urad Dal, Fenugreek Seeds",2.5,2024-03-21,1,71,Alwar,38,Female,Vegetarian,Mar,Winter,V8
135,103,1263,Dal Tadka,"Yellow Lentils, Tomatoes",3.0,2024-07-01,4,184,Saharsa,24,Male,Vegetarian,Jul,Monsoon,V2
89,130,1275,Thepla,"Wheat Flour, Fenugreek Leaves",2.6,2024-01-04,2,69,Jaunpur,35,Female,Vegetarian,Jan,Monsoon,V8
166,138,1491,Dal Tadka,"Yellow Lentils, Tomatoes",4.2,2024-02-03,5,145,Panipat,44,Female,Vegetarian,Feb,Monsoon,V6
29,139,1470,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",2.9,2024-07-19,4,166,Patna,42,Female,Vegetarian,Jul,Monsoon,V9
154,130,1097,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",3.6,2024-03-12,1,83,Bhubaneswar,33,Female,Vegetarian,Mar,Monsoon,V10
12,141,1294,Rajma Chawal,"Kidney Beans, Rice",1.4,2024-08-21,1,177,Muzaffarpur,23,Male,Vegetarian,Aug,Monsoon,V4
107,113,1396,Roti,"Wheat Flour, Water, Ghee",4.8,2024-05-15,1,130,Bellary,45,Male,Vegetarian,May,Monsoon,V9
118,146,1269,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",3.6,2024-07-28,3,81,Jamshedpur,47,Male,Vegetarian,Jul,Summer,V2
17,136,1262,Roti,"Wheat Flour, Water, Ghee",1.8,2024-06-05,1,68,Tirunelveli,31,Male,Vegetarian,Jun,Monsoon,V6
182,119,1088,Haldi Ki Sabzi,"Turmeric Root, Yogurt",2.8,2024-06-11,3,93,Udaipur,40,Female,Vegetarian,Jun,Winter,V9
9,127,1363,Palak Paneer,"Spinach, Paneer, Tomatoes",4.1,2024-02-06,2,180,Bhusawal,31,Female,Vegetarian,Feb,Monsoon,V2
159,103,1380,Aloo Gobi,"Potatoes, Cauliflower",3.3,2024-08-22,1,187,Thiruvananthapuram,40,Male,Vegetarian,Aug,Monsoon,V9
61,119,1218,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",2.0,2024-03-05,4,111,Raiganj,20,Male,Vegetarian,Mar,Summer,V10
195,130,1493,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",1.3,2024-04-19,3,69,Nadiad,23,Male,Vegetarian,Apr,Summer,V4
91,121,1205,Masoor Dal,"Red Lentils, Tomatoes",3.8,2024-04-13,4,75,Indore,31,Male,Vegetarian,Apr,Monsoon,V10
29,139,1470,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",2.9,2024-07-19,4,166,Patna,42,Female,Vegetarian,Jul,Monsoon,V9
142,119,1047,Chawal,"Rice, Water",2.9,2024-04-13,4,79,Sangli-Miraj & Kupwad,44,Female,Vegetarian,Apr,Monsoon,V4
9,127,1363,Palak Paneer,"Spinach, Paneer, Tomatoes",4.1,2024-02-06,2,180,Bhusawal,31,Female,Vegetarian,Feb,Monsoon,V2
158,143,1229,Rajma Chawal,"Kidney Beans, Rice",4.1,2024-03-10,1,154,Aurangabad,24,Female,Vegetarian,Mar,Winter,V7
112,132,1115,Sarson Ka Saag,"Mustard Greens, Spinach",1.1,2024-03-30,2,122,Jamalpur,26,Female,Vegetarian,Mar,Summer,V4
87,146,1071,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",1.2,2024-04-29,1,159,Surendranagar Dudhrej,44,Female,Vegetarian,Apr,Monsoon,V2
179,136,1262,Masoor Dal,"Red Lentils, Tomatoes",4.0,2024-01-26,1,195,Serampore,31,Male,Vegetarian,Jan,Winter,V8
167,123,1164,Egg Curry,"Eggs, Tomatoes",1.9,2024-06-29,3,128,Jodhpur,40,Female,Non-Vegetarian,Jun,Winter,V8
71,125,1490,Roti,"Wheat Flour, Water, Ghee",2.2,2024-07-20,2,84,Khora ,32,Male,Vegetarian,Jul,Monsoon,V4
167,123,1164,Egg Curry,"Eggs, Tomatoes",1.9,2024-06-29,3,128,Jodhpur,40,Female,Non-Vegetarian,Jun,Winter,V8
76,111,1432,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",3.1,2024-01-09,3,113,Siwan,42,Male,Vegetarian,Jan,Summer,V1
106,127,1335,Idli,"Rice, Urad Dal, Fenugreek Seeds",2.5,2024-03-21,1,71,Alwar,38,Female,Vegetarian,Mar,Winter,V8
153,127,1424,Kadhi,"Gram Flour, Yogurt",1.9,2024-07-25,1,126,Jalna,37,Female,Vegetarian,Jul,Summer,V3
17,136,1262,Roti,"Wheat Flour, Water, Ghee",1.8,2024-06-05,1,68,Tiruppur,49,Male,Vegetarian,Jun,Summer,V2
56,113,1244,Masoor Dal,"Red Lentils, Tomatoes",4.2,2024-02-19,4,129,Gurgaon,37,Female,Vegetarian,Feb,Summer,V2
173,122,1425,Pulao,"Basmati Rice, Mixed Vegetables",1.1,2024-01-24,4,186,Muzaffarnagar,45,Female,Vegetarian,Jan,Winter,V3
69,139,1368,Biryani,"Basmati Rice, Chicken or Vegetables",1.6,2024-07-08,2,174,Bidhannagar,34,Female,Non-Vegetarian,Jul,Summer,V1
150,135,1376,Dosa,"Rice, Urad Dal, Potatoes",1.3,2024-01-28,3,185,Kamalpur,21,Male,Vegetarian,Jan,Winter,V7
94,108,1259,Chawal,"Rice, Water",1.4,2024-04-29,1,57,Mahbubnagar,34,Female,Vegetarian,Apr,Monsoon,V4
194,116,1354,Idli,"Rice, Urad Dal, Fenugreek Seeds",4.0,2024-09-19,2,143,Pimpri-Chinchwad,28,Female,Vegetarian,Sep,Winter,V3
78,132,1063,Fish Fry,Fish,3.8,2024-03-13,2,120,Kolhapur,36,Female,Non-Vegetarian,Mar,Summer,V1
23,128,1458,Dal Tadka,"Yellow Lentils, Tomatoes",4.4,2024-03-21,1,116,Baranagar,35,Male,Vegetarian,Mar,Summer,V5
124,101,1075,Matar Paneer,"Paneer, Peas, Tomatoes",4.9,2024-09-04,3,79,Bhopal,40,Male,Vegetarian,Sep,Winter,V2
154,130,1097,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",3.6,2024-03-12,1,83,Bhubaneswar,33,Female,Vegetarian,Mar,Monsoon,V10
21,127,1006,Palak Paneer,"Spinach, Paneer, Tomatoes",4.3,2024-03-13,4,105,Davanagere,47,Female,Vegetarian,Mar,Monsoon,V5
200,132,1102,Biryani,"Basmati Rice, Chicken or Vegetables",1.3,2024-06-14,4,195,Rajahmundry,50,Female,Non-Vegetarian,Jun,Monsoon,V8
35,115,1165,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",2.0,2024-04-21,4,170,Mehsana,27,Female,Vegetarian,Apr,Monsoon,V10
94,108,1259,Chawal,"Rice, Water",1.4,2024-04-29,1,57,Mahbubnagar,34,Female,Vegetarian,Apr,Monsoon,V4
64,140,1124,Roti,"Wheat Flour, Water, Ghee",1.4,2024-09-06,3,73,Gudivada,37,Male,Vegetarian,Sep,Monsoon,V8
143,125,1144,Aloo Gobi,"Potatoes, Cauliflower",4.1,2024-02-02,5,123,Ahmednagar,41,Male,Vegetarian,Feb,Monsoon,V2
69,139,1368,Biryani,"Basmati Rice, Chicken or Vegetables",1.6,2024-07-08,2,174,Bidhannagar,34,Female,Non-Vegetarian,Jul,Summer,V1
35,115,1165,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",2.0,2024-04-21,4,170,Mehsana,27,Female,Vegetarian,Apr,Monsoon,V10
126,124,1350,Biryani,"Basmati Rice, Chicken or Vegetables",4.7,2024-08-12,3,119,Raichur,37,Male,Non-Vegetarian,Aug,Winter,V9
168,135,1469,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",2.8,2024-01-24,1,176,Davanagere,39,Male,Vegetarian,Jan,Winter,V10
4,123,1291,Chawal,"Rice, Water",2.6,2024-04-23,2,197,Eluru,28,Female,Vegetarian,Apr,Monsoon,V6
120,104,1363,Fish Fry,Fish,3.6,2024-05-08,5,56,Medininagar,27,Male,Non-Vegetarian,May,Summer,V1
80,106,1489,Gajar Halwa,"Carrots, Milk, Sugar, Ghee, Cardamom",1.3,2024-04-07,3,59,Raichur,38,Female,Vegetarian,Apr,Winter,V4
116,116,1077,Idli,"Rice, Urad Dal, Fenugreek Seeds",1.8,2024-09-04,2,190,Sasaram,21,Male,Vegetarian,Sep,Winter,V1
125,125,1028,Haldi Ki Sabzi,"Turmeric Root, Yogurt",2.2,2024-02-15,2,160,Delhi,49,Female,Vegetarian,Feb,Monsoon,V3
156,148,1190,Idli,"Rice, Urad Dal, Fenugreek Seeds",2.8,2024-07-08,5,195,Mehsana,48,Male,Vegetarian,Jul,Monsoon,V1
105,101,1487,Biryani,"Basmati Rice, Chicken or Vegetables",3.8,2024-01-03,3,74,Hazaribagh,25,Male,Non-Vegetarian,Jan,Summer,V2
96,118,1147,Kadhi,"Gram Flour, Yogurt",4.0,2024-09-14,4,154,Jamalpur,48,Male,Vegetarian,Sep,Winter,V8
167,123,1164,Egg Curry,"Eggs, Tomatoes",1.9,2024-06-29,3,128,Jodhpur,40,Female,Non-Vegetarian,Jun,Winter,V8
68,125,1413,Idli,"Rice, Urad Dal, Fenugreek Seeds",2.6,2024-07-13,1,81,Chandrapur,40,Male,Vegetarian,Jul,Monsoon,V3
87,146,1071,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",1.2,2024-04-29,1,159,Surendranagar Dudhrej,44,Female,Vegetarian,Apr,Monsoon,V2
76,111,1432,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",3.1,2024-01-09,3,113,Siwan,42,Male,Vegetarian,Jan,Summer,V1
146,132,1128,Chicken Curry,"Chicken, Tomatoes",3.3,2024-08-05,1,127,Nangloi Jat,41,Male,Non-Vegetarian,Aug,Monsoon,V6
88,138,1382,Aloo Gobi,"Potatoes, Cauliflower",1.5,2024-06-13,1,186,Thoothukudi,40,Female,Vegetarian,Jun,Monsoon,V9
192,105,1389,Chicken Curry,"Chicken, Tomatoes",1.9,2024-06-27,5,160,Motihari,43,Female,Non-Vegetarian,Jun,Winter,V1
96,118,1147,Kadhi,"Gram Flour, Yogurt",4.0,2024-09-14,4,154,Jamalpur,48,Male,Vegetarian,Sep,Winter,V8
168,135,1469,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",2.8,2024-01-24,1,176,Davanagere,39,Male,Vegetarian,Jan,Winter,V1
89,130,1275,Thepla,"Wheat Flour, Fenugreek Leaves",2.6,2024-01-04,2,69,Jaunpur,35,Female,Vegetarian,Jan,Monsoon,V8
193,115,1156,Fish Fry,Fish,2.0,2024-05-07,1,156,Jammu,41,Male,Non-Vegetarian,May,Monsoon,V1
159,103,1380,Aloo Gobi,"Potatoes, Cauliflower",3.3,2024-08-22,1,187,Thiruvananthapuram,40,Male,Vegetarian,Aug,Monsoon,V9
97,126,1375,Thepla,"Wheat Flour, Fenugreek Leaves",2.9,2024-07-30,4,193,Sagar,29,Male,Vegetarian,Jul,Winter,V4
2,113,1152,Dosa,"Rice, Urad Dal, Potatoes",4.1,2024-01-14,2,86,Ambarnath,21,Male,Vegetarian,Jan,Summer,V6
81,123,1191,Rajma Chawal,"Kidney Beans, Rice",3.6,2024-03-17,5,129,Patna,39,Female,Vegetarian,Mar,Summer,V2
155,146,1252,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",4.3,2024-04-07,3,89,Farrukhabad,44,Female,Vegetarian,Apr,Winter,V8
159,103,1380,Aloo Gobi,"Potatoes, Cauliflower",3.3,2024-08-22,1,187,Thiruvellaiadai,43,Female,Vegetarian,Aug,Winter,V2
18,145,1311,Palak Paneer,"Spinach, Paneer, Tomatoes",2.9,2024-07-09,4,194,Asansol,44,Male,Vegetarian,Jul,Summer,V2
32,103,1476,Kadhi,"Gram Flour, Yogurt",1.9,2024-07-25,4,146,Jamalpur,48,Male,Vegetarian,Jul,Winter,V8
10,123,1322,Gajar Halwa,"Carrots, Milk, Sugar, Ghee, Cardamom",1.2,2024-04-18,3,60,Muzaffarpur,28,Male,Vegetarian,Apr,Summer,V6
10,123,1322,Gajar Halwa,"Carrots, Milk, Sugar, Ghee, Cardamom",1.2,2024-04-18,3,60,Muzaffarpur,28,Male,Vegetarian,Apr,Summer,V6
107,113,1396,Roti,"Wheat Flour, Water, Ghee",4.8,2024-05-15,1,130,Bellary,45,Male,Vegetarian,May,Monsoon,V9
80,106,1489,Gajar Halwa,"Carrots, Milk, Sugar, Ghee, Cardamom",1.3,2024-04-07,3,59,Raichur,38,Female,Vegetarian,Apr,Winter,V4
6,141,1250,Haldi Ki Sabzi,"Turmeric Root, Yogurt",3.5,2024-05-02,3,113,Kulti,21,Female,Vegetarian,May,Winter,V7
36,132,1113,Palak Paneer,"Spinach, Paneer, Tomatoes",2.9,2024-08-30,1,149,Thanjavur,45,Female,Vegetarian,Aug,Monsoon,V2
26,128,1364,Idli,"Rice, Urad Dal, Fenugreek Seeds",2.8,2024-04-06,2,116,Katni,29,Male,Vegetarian,Apr,Monsoon,V6
91,121,1205,Masoor Dal,"Red Lentils, Tomatoes",3.8,2024-04-13,4,75,Indore,31,Male,Vegetarian,Apr,Monsoon,V10
42,122,1021,Thepla,"Wheat Flour, Fenugreek Leaves",4.3,2024-09-01,3,199,Gaya,41,Male,Vegetarian,Sep,Summer,V10
97,126,1375,Thepla,"Wheat Flour, Fenugreek Leaves",2.9,2024-07-30,4,193,Sagar,29,Male,Vegetarian,Jul,Winter,V4
127,109,1437,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",1.7,2024-09-08,3,120,Sikar,32,Female,Vegetarian,Sep,Monsoon,V1
159,103,1380,Aloo Gobi,"Potatoes, Cauliflower",3.3,2024-08-22,1,187,Thiruvananthapuram,40,Male,Vegetarian,Aug,Monsoon,V9
56,113,1244,Masoor Dal,"Red Lentils, Tomatoes",4.2,2024-02-19,4,129,Gurgaon,37,Female,Vegetarian,Feb,Summer,V2
65,100,1417,Thepla,"Wheat Flour, Fenugreek Leaves",1.9,2024-07-01,1,90,Amritsar,45,Male,Vegetarian,Jul,Monsoon,V7
75,124,1124,Thepla,"Wheat Flour, Fenugreek Leaks",1.6,2024-07-31,2,51,Gurgaon,39,Female,Vegetarian,Jul,Summer,V2
92,133,1356,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",2.8,2024-07-29,4,193,Mau,30,Female,Vegetarian,Jul,Monsoon,V5
78,132,1063,Fish Fry,Fish,3.8,2024-03-13,2,120,Kolhapur,36,Female,Non-Vegetarian,Mar,Summer,V1
178,136,1262,Masoor Dal,"Red Lentils, Tomatoes",4.0,2024-01-26,1,195,Serampore,31,Male,Vegetarian,Jan,Winter,V8
155,146,1252,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",4.3,2024-04-07,3,89,Farrukhabad,44,Female,Vegetarian,Apr,Winter,V8
182,119,1088,Haldi Ki Sabzi,"Turmeric Root, Yogurt",2.8,2024-06-11,3,93,Udaipur,40,Female,Vegetarian,Jun,Winter,V9
169,130,1321,Masoor Dal,"Red Lentils, Tomatoes",2.1,2024-05-12,3,127,Muzaffarpur,40,Female,Vegetarian,May,Summer,V6
98,144,1159,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",2.8,2024-05-30,3,98,Nagaon,44,Male,Vegetarian,May,Summer,V8
95,126,1205,Haldi Ki Sabzi,"Turmeric Root, Yogurt",3.2,2024-05-03,3,115,Kulti,21,Female,Vegetarian,May,Winter,V7
11,149,1173,Mutton Keema,Minced Mutton,4.3,2024-05-22,3,149,Shimoga,33,Male,Non-Vegetarian,May,Monsoon,V7
184,105,1103,Fish Fry,Fish,4.3,2024-09-18,3,106,Barasat,45,Male,Non-Vegetarian,Sep,Winter,V8
180,128,1160,Rajma Chawal,"Kidney Beans, Rice",4.2,2024-01-24,5,139,Nellore,49,Male,Vegetarian,Jan,Winter,V3
142,119,1047,Chawal,"Rice, Water",2.9,2024-04-13,4,79,Sangli-Miraj & Kupwad,44,Female,Vegetarian,Apr,Monsoon,V4
120,104,1363,Fish Fry,Fish,3.6,2024-05-08,5,56,Medininagar,27,Male,Non-Vegetarian,May,Summer,V1
84,140,1221,Korma,"Meat or Vegetables, Yogurt",4.7,2024-07-20,5,143, Malda,48,Male,Non-Vegetarian,Jul,Monsoon,V10
186,115,1305,Chawal,"Rice, Water",2.2,2024-05-04,2,104,Proddatur,20,Male,Vegetarian,May,Summer,V5
121,138,1256,Matar Paneer,"Paneer, Peas, Tomatoes",4.2,2024-08-21,1,195,Hospet,21,Female,Vegetarian,Aug,Winter,V5
184,105,1103,Fish Fry,Fish,4.3,2024-09-18,3,106,Barasat,45,Male,Non-Vegetarian,Sep,Winter,V8
70,128,1005,Idli,"Red Lentils, Water, Ghee",2.7,2024-07-24,3,55,Jalna,31,Male,Vegetarian,Jul,Summer,V8
92,133,1356,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",2.8,2024-07-29,4,193,Mau,30,Female,Vegetarian,Jul,Monsoon,V5
81,123,1191,Rajma Chawal,"Kidney Beans, Rice",3.6,2024-03-17,5,129,Patna,39,Female,Vegetarian,Mar,Summer,V2
14,131,1381,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",3.5,2024-04-24,5,136,Darbhanga,48,Female,Vegetarian,Apr,Summer,V1
129,142,1310,Mutton Keema,Minced Mutton,1.2,2024-02-21,2,140,Chapra,37,Female,Non-Vegetarian,Feb,Summer,V7
94,108,1259,Chicken Curry,"Chicken, Tomatoes",3.3,2024-03-12,2,120,Gorakhpur,40,Female,Non-Vegetarian,Mar,Summer,V8
9,127,1363,Palak Paneer,"Spinach, Paneer, Tomatoes",4.1,2024-02-06,2,180,Bhusawal,31,Female,Vegetarian,Feb,Monsoon,V2
53,106,1191,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",4.6,2024-02-22,5,93,Gaya,35,Female,Vegetarian,Feb,Winter,V8
136,112,1133,Masoor Dal,"Red Lentils, Tomatoes",1.1,2024-01-24,5,85,Bhubaneswar,28,Female,Vegetarian,Jan,Summer,V8
92,133,1356,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",2.8,2024-07-29,4,193,Mau,30,Female,Vegetarian,Jul,Monsoon,V5
39,100,1334,Kadhi,"Gram Flour, Yogurt",4.1,2024-05-29,5,139,Sultan Pur Majra,21,Female,Vegetarian,May,Monsoon,V9
78,132,1063,Fish Fry,Fish,3.8,2024-03-13,2,120,Kolhapur,36,Female,Non-Vegetarian,Mar,Summer,V1
59,142,1071,Biryani,"Basmati Rice, Chicken or Vegetables",4.3,2024-07-23,5,101,Ghaziabad,27,Female,Non-Vegetarian,Jul,Winter,V8
141,142,1130,Haldi Ki Sabzi,"Turmeric Root, Yogurt",2.2,2024-05-03,4,115,Rajpur Sonarpur,22,Female,Vegetarian,May,Winter,V1
112,132,1115,Sarson Ka Saag,"Mustard Greens, Spinach",1.1,2024-03-30,2,122,Jamalpur,26,Female,Vegetarian,Mar,Summer,V4
147,130,1228,Chawal,"Rice, Water",2.9,2024-04-29,5,69,Mahbubnagar,34,Female,Vegetarian,Apr,Monsoon,V4
37,110,1326,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",3.2,2024-06-26,5,158,Tiruppur,49,Male,Vegetarian,Jun,Summer,V2
32,121,1455,Egg Curry,"Eggs, Tomatoes",2.2,2024-06-30,1,123,Chennai,36,Female,Non-Vegetarian,Jun,Winter,V4
16,138,1299,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",1.8,2024-06-11,3,122,Srinagar,45,Male,Vegetarian,Jun,Monsoon,V5
12,141,1294,Rajma Chawal,"Kidney Beans, Rice",1.4,2024-08-21,1,177,Muzaffarpur,23,Male,Vegetarian,Aug,Monsoon,V4
167,123,1164,Egg Curry,"Eggs, Tomatoes",1.9,2024-06-29,3,128,Jodhpur,40,Female,Non-Vegetarian,Jun,Winter,V8
198,129,1486,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",1.3,2024-05-03,2,74,Belgaum,47,Female,Vegetarian,May,Summer,V7
70,128,1005,Idli,"Rice, Urad Dal, Fenugreek Seeds",2.7,2024-07-24,3,55,Jalna,31,Male,Vegetarian,Jul,Summer,V8
72,109,1465,Matar Paneer,"Paneer, Peas, Tomatoes",1.1,2024-07-04,3,135,Amroha,22,Male,Vegetarian,Jul,Winter,V1
30,114,1151,Aloo Gobi,"Potatoes, Cauliflower",4.8,2024-02-29,3,187,Raiganj,36,Male,Vegetarian,Feb,Winter,V2
6,141,1250,Haldi Ki Sabzi,"Turmeric Root, Yogurt",3.5,2024-05-02,3,113,Kulti,21,Female,Vegetarian,May,Winter,V7
87,146,1071,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",1.2,2024-04-29,1,159,Surendranagar Dudhrej,44,Female,Vegetarian,Apr,Monsoon,V2
189,116,1077,Palak Paneer,"Spinach, Paneer, Tomatoes",1.8,2024-07-15,1,72,Jehanabad,24,Female,Vegetarian,Jul,Monsoon,V7
165,118,1350,Pulao,"Basmati Rice, Mixed Vegetables",2.7,2024-07-06,2,118,Hapur,21,Female,Vegetarian,Jul,Winter,V7
127,109,1437,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",1.7,2024-09-08,3,120,Sikar,32,Female,Vegetarian,Sep,Monsoon,V1
97,126,1375,Thepla,"Wheat Flour, Fenugreek Leaves",2.9,2024-07-30,4,193,Sagar,29,Male,Vegetarian,Jul,Winter,V4
